X,Y,Z,Radii
-16.529729,-2.679646,-14.969701,0.37
11.040315,-10.81153,-4.006601,0.74
10.478361,-10.81153,-3.178684,0.37
11.999783,-10.944512,-3.756367,0.37
11.038885,-10.81153,-4.01804,0.74
10.49838,-10.8101,-3.204422,0.37
11.981193,-10.945941,-3.769236,0.37
6.101415,-1.980421,-3.488975,0.74
5.640985,-2.798329,-3.144367,0.37
6.367378,-2.124842,-4.441292,0.37
6.108564,-1.968982,-3.474674,0.74
5.655283,-2.77831,-3.131498,0.37
6.364518,-2.104823,-4.405544,0.37
12.122755,6.680527,-9.037014,0.74
11.57939,7.175275,-8.359239,0.37
11.995493,5.696751,-8.912613,0.37
12.131334,6.689107,-9.049883,0.74
11.600838,7.172415,-8.380688,0.37
12.011222,5.726779,-8.931201,0.37
-5.191994,5.154816,-14.529289,0.74
-5.821153,5.676732,-13.951605,0.37
-4.504208,5.771106,-14.912503,0.37
-5.193424,5.141947,-14.533578,0.74
-5.821153,5.655283,-13.973056,0.37
-4.531376,5.736788,-14.909644,0.37
2.393665,9.165706,-6.280152,0.74
3.253039,9.677613,-6.293023,0.37
2.495188,8.360668,-5.695322,0.37
2.380796,9.172855,-6.278722,0.74
3.214432,9.664743,-6.295883,0.37
2.47088,8.380687,-5.705331,0.37
-3.597646,9.0985,-4.868835,0.74
-4.072375,9.378763,-5.702471,0.37
-3.750647,8.123304,-4.710116,0.37
-3.586207,9.112799,-4.851676,0.74
-4.056647,9.391632,-5.665292,0.37
-3.733489,8.170491,-4.685806,0.37
-5.911236,0.819337,-3.626246,0.74
-6.108564,1.727328,-3.996592,0.37
-6.691967,0.217346,-3.787825,0.37
-5.904087,0.820767,-3.624816,0.74
-6.089976,1.724468,-3.996592,0.37
-6.677668,0.228785,-3.773526,0.37
0.486169,0.822197,7.785845,0.74
-0.210196,1.468515,7.475556,0.37
0.142991,0.31601,8.576585,0.37
0.501898,0.817907,7.778696,0.74
-0.183028,1.454216,7.469836,0.37
0.165869,0.31315,8.565145,0.37
-3.411759,-5.629545,-0.915142,0.74
-3.124348,-4.790189,-0.454711,0.37
-2.689656,-5.932686,-1.537151,0.37
-3.424628,-5.640984,-0.91371,0.74
-3.147226,-4.813067,-0.46329,0.37
-2.722543,-5.931256,-1.514271,0.37
-7.140958,5.676732,1.408459,0.74
-7.997473,6.1772,1.278337,0.37
-6.48177,5.955564,0.709234,0.37
-7.135237,5.671013,1.418468,0.74
-7.986032,6.16576,1.299786,0.37
-6.4832,5.931256,0.742122,0.37
6.391686,12.777652,-6.913603,0.74
7.262499,12.50168,-7.319696,0.37
6.507508,13.648466,-6.436014,0.37
6.384536,12.767643,-6.909313,0.74
7.238191,12.490241,-7.308257,0.37
6.503219,13.631307,-6.434584,0.37
-2.385086,-4.028049,-8.79107,0.74
-2.832646,-3.613377,-7.998903,0.37
-2.496617,-5.021834,-8.755323,0.37
-2.377935,-4.025189,-8.80108,0.74
-2.809768,-3.626246,-8.038939,0.37
-2.485178,-4.988947,-8.773912,0.37
1.921795,-7.994613,-7.657154,0.74
2.382226,-7.446957,-8.354948,0.37
2.184898,-7.667164,-6.749162,0.37
1.917506,-7.997473,-7.657154,0.74
2.373646,-7.455537,-8.354948,0.37
2.174889,-7.671453,-6.747732,0.37
7.391191,-13.198045,-13.12941,0.74
6.743443,-13.117971,-12.371558,0.37
7.996042,-12.403017,-13.13656,0.37
7.385471,-13.209484,-13.139419,0.74
6.734864,-13.137989,-12.401587,0.37
7.988892,-12.423035,-13.143709,0.37
-3.453226,-14.848159,-1.285488,0.74
-2.792609,-14.300503,-0.772149,0.37
-3.87362,-14.284774,-1.99472,0.37
-3.458945,-14.861028,-1.284058,0.74
-2.808338,-14.317662,-0.776439,0.37
-3.877909,-14.311942,-1.980421,0.37
-13.063633,-15.219935,-13.28098,0.74
-12.483091,-15.358635,-12.478801,0.37
-13.685643,-14.454933,-13.113679,0.37
-13.057914,-15.228514,-13.300998,0.74
-12.4931,-15.371504,-12.501679,0.37
-13.657045,-14.499261,-13.143709,0.37
-14.343402,-4.835947,7.428369,0.74
-15.025466,-4.105265,7.40549,0.37
-14.319092,-5.240611,8.34208,0.37
-14.33625,-4.837377,7.4155,0.74
-15.011167,-4.125283,7.396911,0.37
-14.316232,-5.232031,8.303472,0.37
-5.871199,6.527527,5.898368,0.74
-6.320191,7.275369,6.387396,0.37
-6.554696,5.997032,5.39647,0.37
-5.85833,6.530387,5.894078,0.74
-6.301602,7.273939,6.385966,0.37
-6.510368,6.007041,5.416489,0.37
0.802178,11.003137,-5.429357,0.74
1.38129,10.200959,-5.56806,0.37
0.92515,11.639446,-6.190069,0.37
0.789309,11.004567,-5.416488,0.74
1.348403,10.226698,-5.535171,0.37
0.907991,11.636586,-6.162902,0.37
-1.658693,-6.599022,-2.912722,0.74
-1.735907,-5.916956,-3.640544,0.37
-1.326954,-7.459826,-3.295936,0.37
-1.661553,-6.594733,-2.902712,0.74
-1.734477,-5.921247,-3.623386,0.37
-1.325524,-7.439808,-3.275918,0.37
-7.838752,5.781116,4.351208,0.74
-8.815378,5.588078,4.439863,0.37
-7.581369,5.759667,3.384591,0.37
-7.827313,5.783975,4.361217,0.74
-8.782491,5.598088,4.447012,0.37
-7.578509,5.768246,3.410329,0.37
3.191553,0.400374,-2.882694,0.74
3.740638,0.963758,-2.266404,0.37
2.480889,-0.070065,-2.359347,0.37
3.190123,0.398944,-2.888413,0.74
3.734918,0.963758,-2.284992,0.37
2.480889,-0.071495,-2.370786,0.37
-0.200188,8.603753,9.986473,0.74
-0.258813,7.854481,9.327286,0.37
-0.334599,8.244846,10.910193,0.37
-0.200188,8.619481,9.985043,0.74
-0.253093,7.904528,9.343015,0.37
-0.326019,8.269155,10.898754,0.37
6.247265,2.152011,-9.892099,0.74
5.968433,2.056207,-10.847277,0.37
6.847826,1.39273,-9.643295,0.37
6.241546,2.179179,-9.8778,0.74
5.956994,2.083375,-10.81296,0.37
6.823518,1.434197,-9.640435,0.37
-3.108618,0.030028,13.322446,0.74
-2.523787,-0.76214,13.495465,0.37
-3.70203,0.184459,14.113185,0.37
-3.105758,0.037177,13.318157,0.74
-2.532366,-0.736402,13.486886,0.37
-3.69917,0.191608,14.098887,0.37
-5.655283,-10.852997,-4.808778,0.74
-6.33449,-10.632791,-4.108124,0.37
-5.999891,-10.574166,-5.705331,0.37
-5.643844,-10.852997,-4.800198,0.74
-6.297313,-10.63994,-4.128143,0.37
-5.984162,-10.587034,-5.672442,0.37
-12.544578,-12.80768,12.578895,0.74
-12.065558,-12.405877,11.799595,0.37
-13.512625,-12.920643,12.352969,0.37
-12.540288,-12.81197,12.594624,0.74
-12.062699,-12.413026,11.813895,0.37
-13.478306,-12.926363,12.384428,0.37
0.872244,9.468846,0.704944,0.74
0.634879,9.744819,1.637244,0.37
1.505692,8.695267,0.737832,0.37
0.866524,9.480285,0.689215,0.74
0.633449,9.754828,1.595777,0.37
1.479954,8.726725,0.710664,0.37
14.855307,13.948747,-4.913161,0.74
15.704673,13.968765,-4.386956,0.37
14.320522,14.769513,-4.714405,0.37
14.851017,13.933017,-4.921741,0.74
15.688944,13.940166,-4.412694,0.37
14.329102,14.732335,-4.734424,0.37
0.879393,4.648629,5.24204,0.74
1.032393,4.581423,6.227246,0.37
1.175384,5.548041,4.918881,0.37
0.882253,4.640049,5.234891,0.74
1.029533,4.569984,6.200078,0.37
1.163945,5.520872,4.911732,0.37
6.579004,9.455977,7.265359,0.74
6.383106,9.072762,6.363088,0.37
7.458397,9.933567,7.241051,0.37
6.570424,9.455977,7.269649,0.74
6.374527,9.071333,6.378817,0.37
7.419789,9.932137,7.248201,0.37
15.227084,-12.994999,14.723756,0.74
15.651765,-12.091297,14.763794,0.37
14.65512,-13.13084,15.531654,0.37
15.228514,-13.005008,14.716606,0.74
15.634607,-12.132763,14.746635,0.37
14.65369,-13.139419,15.515925,0.37
0.440411,-10.78579,7.338285,0.74
-0.207337,-11.529342,7.175275,0.37
0.194467,-9.999342,6.770611,0.37
0.450421,-10.78579,7.344004,0.74
-0.177309,-11.519333,7.180995,0.37
0.210196,-10.019361,6.79206,0.37
-3.54331,-3.027114,-6.660509,0.74
-3.832151,-2.097674,-6.430294,0.37
-3.087169,-3.440357,-5.872629,0.37
-3.54188,-3.037123,-6.676238,0.74
-3.827861,-2.130561,-6.450312,0.37
-3.105758,-3.436067,-5.901227,0.37
11.740969,10.166642,6.418854,0.74
12.247157,9.468846,6.926471,0.37
12.262885,10.432604,5.608097,0.37
11.7281,10.169501,6.424574,0.74
12.227137,9.486005,6.926471,0.37
12.235718,10.426885,5.623825,0.37
10.913053,-8.233406,4.404115,0.74
10.119454,-7.823023,3.956554,0.37
10.774352,-8.234836,5.395041,0.37
10.928782,-8.239127,4.395535,0.74
10.159492,-7.837322,3.945114,0.37
10.795801,-8.246277,5.369302,0.37
4.698676,11.281969,-0.370346,0.74
4.149591,11.828194,-1.003795,0.37
5.638125,11.623717,-0.364626,0.37
4.691526,11.27482,-0.364626,0.74
4.152451,11.813895,-0.992355,0.37
5.608097,11.606558,-0.363197,0.37
8.134743,-0.772149,0.799318,0.74
7.641425,-0.686356,-0.065776,0.37
9.037014,-1.168235,0.630589,0.37
8.129023,-0.765,0.816477,0.74
7.650004,-0.686356,-0.024308,0.37
9.014136,-1.145355,0.647748,0.37
-0.068636,9.844912,3.320245,0.74
-0.327449,10.552716,3.978002,0.37
-0.822197,9.197164,3.214432,0.37
-0.057195,9.849201,3.313095,0.74
-0.304569,10.557006,3.963703,0.37
-0.787878,9.202884,3.207282,0.37
-1.106748,-13.788597,0.15586,0.74
-1.495683,-14.008803,1.049552,0.37
-0.606281,-14.580764,-0.194467,0.37
-1.109608,-13.775728,0.142991,0.74
-1.485673,-13.974486,1.006655,0.37
-0.624869,-14.556456,-0.205907,0.37
-10.702857,-15.507345,-15.544522,0.74
-9.837763,-16.003523,-15.617448,0.37
-10.64566,-14.65941,-16.072158,0.37
-10.730025,-15.511635,-15.533083,0.74
-9.870651,-16.000663,-15.60029,0.37
-10.685699,-14.699447,-16.024972,0.37
-2.746853,15.59314,-13.74999,0.74
-2.878404,15.164168,-14.643681,0.37
-1.803114,15.914868,-13.671344,0.37
-2.758292,15.59743,-13.735691,0.74
-2.888413,15.175607,-14.613654,0.37
-1.84315,15.914868,-13.655615,0.37
-10.881595,-10.103726,13.408242,0.74
-10.395426,-10.402576,12.587474,0.37
-10.840128,-10.824399,14.100316,0.37
-10.893034,-10.096576,13.409671,0.74
-10.412585,-10.382557,12.597483,0.37
-10.851567,-10.81439,14.104606,0.37
7.782986,4.31975,-8.283454,0.74
8.3335,5.051863,-8.685257,0.37
7.855911,4.356928,-7.286808,0.37
7.764397,4.308311,-8.294893,0.74
8.306332,5.008965,-8.679537,0.37
7.833032,4.336909,-7.323985,0.37
3.739208,9.896389,1.974702,0.74
3.39746,8.975528,1.785954,0.37
3.906507,10.373978,1.112468,0.37
3.743497,9.903538,1.987571,0.74
3.418908,9.009847,1.800253,0.37
3.900787,10.368258,1.145356,0.37
-13.338175,-13.991644,14.949681,0.74
-13.169447,-13.544083,14.071719,0.37
-14.320522,-13.997364,15.136999,0.37
-13.331026,-14.003083,14.959691,0.74
-13.170877,-13.564101,14.100316,0.37
-14.296214,-14.015952,15.148438,0.37
3.576198,12.990708,5.945555,0.74
3.754937,12.282904,6.63048,0.37
3.23731,12.566026,5.107629,0.37
3.579058,13.013587,5.955564,0.74
3.753507,12.351539,6.614752,0.37
3.257329,12.606064,5.131937,0.37
1.938954,-10.298192,9.790575,0.74
1.326954,-10.308201,8.998407,0.37
2.886983,-10.229558,9.477426,0.37
1.936095,-10.295332,9.800585,0.74
1.335533,-10.298192,9.029865,0.37
2.864104,-10.226698,9.494585,0.37
13.140848,-12.597483,6.426004,0.74
13.792886,-13.11225,5.86691,0.37
12.694717,-11.90398,5.86119,0.37
13.139418,-12.598913,6.441733,0.74
13.771438,-13.099381,5.902658,0.37
12.697577,-11.919708,5.895508,0.37
8.008911,-0.057195,-9.277239,0.74
8.690977,-0.589122,-8.773912,0.37
7.800145,-0.514766,-10.140903,0.37
8.001761,-0.045756,-9.274379,0.74
8.675248,-0.569104,-8.772482,0.37
7.788705,-0.480449,-10.113735,0.37
-4.555684,-10.185229,14.765223,0.74
-4.602872,-9.491725,14.04741,0.37
-3.982293,-9.852062,15.513065,0.37
-4.562834,-10.19524,14.763794,0.74
-4.620031,-9.527473,14.055989,0.37
-3.999451,-9.867791,15.505915,0.37
-0.387505,6.395976,8.426444,0.74
0.437552,5.841171,8.320631,0.37
-1.189683,5.799704,8.455043,0.37
-0.387505,6.411705,8.429304,0.74
0.414674,5.879779,8.32206,0.37
-1.188254,5.815433,8.453613,0.37
8.968379,-10.824399,-2.01617,0.74
8.137602,-11.376342,-1.944674,0.37
8.999837,-10.1695,-1.261178,0.37
8.978388,-10.825829,-2.02189,0.74
8.169061,-11.372053,-1.946104,0.37
9.009847,-10.17522,-1.281198,0.37
2.332179,10.218118,9.603257,0.74
2.689656,10.063688,10.524119,0.37
1.489963,9.691912,9.480285,0.37
2.336469,10.228128,9.593248,0.74
2.693946,10.080847,10.49266,0.37
1.514272,9.710501,9.463127,0.37
3.383161,14.555027,9.044164,0.74
2.77831,13.927297,9.534622,0.37
4.060937,14.928233,9.679043,0.37
3.384591,14.556457,9.019856,0.74
2.806908,13.953036,9.500305,0.37
4.029479,14.908214,9.617557,0.37
13.222354,8.304902,-10.777211,0.74
14.04884,7.762967,-10.933072,0.37
12.614643,7.814444,-10.153772,0.37
13.225213,8.32349,-10.78865,0.74
14.033111,7.784416,-10.933072,0.37
12.628942,7.853051,-10.188089,0.37
-12.843427,-9.330145,3.897928,0.74
-13.139419,-8.379258,3.993731,0.37
-12.710446,-9.540342,2.92845,0.37
-12.841998,-9.335866,3.905077,0.74
-13.123691,-8.420724,4.00517,0.37
-12.714736,-9.5575,2.952759,0.37
-4.877414,-5.373592,-12.134193,0.74
-5.502283,-5.479405,-11.360614,0.37
-5.179124,-5.956994,-12.889186,0.37
-4.861685,-5.366442,-12.135623,0.74
-5.460817,-5.473686,-11.387782,0.37
-5.159105,-5.948415,-12.883466,0.37
-1.22829,-0.882252,-12.501679,0.74
-1.050983,-0.274542,-13.27526,0.37
-1.202552,-0.356047,-11.652314,0.37
-1.239729,-0.915142,-12.508831,0.74
-1.055272,-0.334599,-13.263821,0.37
-1.203982,-0.410383,-11.683773,0.37
9.41737,10.218118,-10.953091,0.74
9.703351,11.061763,-10.49981,0.37
8.582304,9.87494,-10.522688,0.37
9.423089,10.213828,-10.96024,0.74
9.710501,11.058903,-10.511249,0.37
8.602323,9.869221,-10.545566,0.37
7.279659,3.144366,5.133367,0.74
7.978883,2.430842,5.084751,0.37
7.684322,3.983722,5.496564,0.37
7.266789,3.142936,5.130508,0.74
7.963155,2.436562,5.080461,0.37
7.662873,3.955124,5.485125,0.37
4.708685,6.293022,4.615741,0.74
3.812133,6.47748,5.018975,0.37
5.136227,7.156687,4.345488,0.37
4.711545,6.280153,4.612881,0.74
3.826432,6.461751,5.020405,0.37
5.136227,7.125229,4.348349,0.37
4.958919,15.558822,10.698567,0.74
5.600947,14.852447,10.997417,0.37
5.304956,16.458234,10.9631,0.37
4.94176,15.551673,10.685698,0.74
5.563769,14.865317,10.96882,0.37
5.279218,16.421057,10.954521,0.37
12.826269,-10.063687,-8.107574,0.74
11.975474,-9.979324,-7.588518,0.37
12.711876,-10.750043,-8.823958,0.37
12.843428,-10.049388,-8.106144,0.74
12.025521,-9.960735,-7.601387,0.37
12.744764,-10.705717,-8.809659,0.37
13.602709,-14.565036,10.64137,0.74
13.312437,-15.495906,10.863006,0.37
12.913494,-13.915858,10.9631,0.37
13.615578,-14.553597,10.634221,0.74
13.332457,-15.470168,10.847277,0.37
12.946381,-13.911569,10.945941,0.37
-11.499315,0.897982,13.222354,0.74
-11.589399,0.571963,12.281474,0.37
-10.554145,1.179674,13.388222,0.37
-11.509324,0.896552,13.239512,0.74
-11.600838,0.576253,12.321512,0.37
-10.574166,1.165375,13.411101,0.37
-14.449213,-6.031348,9.989333,0.74
-15.185615,-6.707695,9.977894,0.37
-13.947316,-6.098555,10.851567,0.37
-14.446353,-6.024199,9.977894,0.74
-15.152728,-6.684817,9.960734,0.37
-13.954465,-6.087116,10.828688,0.37
-7.221032,-13.070783,10.444043,0.74
-6.689107,-12.229997,10.545567,0.37
-6.716275,-13.834353,10.845848,0.37
-7.231041,-13.069353,10.441183,0.74
-6.711985,-12.241436,10.534128,0.37
-6.736293,-13.825774,10.825828,0.37
-4.371227,13.8987,-1.640103,0.74
-5.256339,13.905849,-1.175385,0.37
-3.955123,14.806691,-1.577188,0.37
-4.364078,13.885831,-1.647254,0.74
-5.220592,13.887261,-1.198263,0.37
-3.957983,14.763794,-1.591487,0.37
2.62817,-4.324039,-5.522302,0.74
2.895562,-3.937964,-6.404554,0.37
3.431778,-4.389816,-4.93032,0.37
2.62102,-4.325469,-5.523732,0.74
2.878404,-3.936534,-6.401694,0.37
3.411759,-4.386956,-4.94605,0.37
-6.764891,14.184681,-0.460431,0.74
-7.165266,14.279055,0.451851,0.37
-7.446957,13.805755,-1.0853,0.37
-6.752022,14.184681,-0.46615,0.74
-7.136667,14.287634,0.418964,0.37
-7.428369,13.805755,-1.07958,0.37
0.473299,-6.343069,6.873565,0.74
-0.418963,-5.901227,6.78491,0.37
1.141066,-5.681023,7.213882,0.37
0.474729,-6.354508,6.864985,0.74
-0.408954,-5.922677,6.776331,0.37
1.136776,-5.71105,7.186715,0.37
-2.805478,-9.779136,5.729639,0.74
-2.752572,-10.738604,6.004181,0.37
-1.897488,-9.364464,5.786835,0.37
-2.815487,-9.771987,5.728209,0.74
-2.762582,-10.722876,6.001321,0.37
-1.926086,-9.365894,5.785405,0.37
-0.800749,12.331521,8.809659,0.74
-0.690646,11.975474,7.881649,0.37
-1.485673,11.789586,9.295827,0.37
-0.795029,12.34582,8.812519,0.74
-0.686356,11.994063,7.893088,0.37
-1.462795,11.831054,9.272949,0.37
-7.404061,-1.976132,9.709071,0.74
-7.484135,-2.871255,10.148052,0.37
-6.443163,-1.793104,9.500305,0.37
-7.40978,-1.974702,9.710501,0.74
-7.495574,-2.866963,10.148052,0.37
-6.47462,-1.783095,9.501735,0.37
5.083321,5.213442,-10.067979,0.74
5.575209,5.938405,-10.549856,0.37
4.123853,5.475115,-9.965025,0.37
5.09333,5.200573,-10.062257,0.74
5.583788,5.925536,-10.538417,0.37
4.16675,5.455097,-9.967885,0.37
12.551727,4.000881,3.865039,0.74
11.976904,3.985152,3.047133,0.37
12.880605,4.931751,4.022329,0.37
12.553157,3.993731,3.869329,0.74
11.978334,3.975142,3.052852,0.37
12.884895,4.904582,4.028049,0.37
0.011439,-14.966841,-13.671344,0.74
0.014299,-13.983065,-13.847222,0.37
0.759281,-15.195626,-13.046475,0.37
0.00286,-14.97828,-13.679923,0.74
0,-14.028821,-13.850084,0.37
0.726393,-15.205636,-13.077932,0.37
9.278669,9.995053,7.466976,0.74
10.150912,10.243856,7.046583,0.37
9.447398,9.467416,8.299182,0.37
9.26437,9.999342,7.465546,0.74
10.109445,10.251006,7.059452,0.37
9.431669,9.491725,8.283454,0.37
-8.190509,7.040864,-5.610957,0.74
-8.17621,8.03036,-5.763956,0.37
-9.135678,6.739153,-5.480835,0.37
-8.18193,7.032285,-5.606667,0.74
-8.171921,7.994612,-5.759666,0.37
-9.1128,6.740583,-5.472256,0.37
2.799759,2.362207,8.117584,0.74
1.956113,1.841721,7.986033,0.37
3.586208,1.760216,7.981743,0.37
2.796899,2.377936,8.120444,0.74
1.974702,1.873179,7.991752,0.37
3.580488,1.785954,7.983173,0.37
-5.705331,-4.687236,-7.840182,0.74
-4.77446,-4.324039,-7.777267,0.37
-5.932686,-5.169114,-6.993676,0.37
-5.71248,-4.692955,-7.853051,0.74
-4.788759,-4.33977,-7.797285,0.37
-5.944125,-5.176264,-7.016556,0.37
-15.288569,-13.226642,11.932577,0.74
-15.640326,-13.402522,12.852008,0.37
-15.88913,-13.655615,11.259091,0.37
-15.27713,-13.223783,11.932577,0.74
-15.621738,-13.401092,12.831988,0.37
-15.869112,-13.645606,11.263381,0.37
-12.470222,2.439422,-1.029532,0.74
-11.517903,2.250674,-0.785018,0.37
-12.8134,1.707309,-1.618655,0.37
-12.475941,2.445142,-1.029532,0.74
-11.526482,2.262113,-0.795029,0.37
-12.81769,1.723038,-1.611505,0.37
-14.752354,11.756699,-1.391299,0.74
-14.412036,12.382998,-2.091954,0.37
-14.130345,11.765278,-0.606281,0.37
-14.760934,11.746689,-1.389869,0.74
-14.426335,12.371559,-2.090524,0.37
-14.150363,11.752409,-0.61343,0.37
-3.088599,6.820658,-15.178466,0.74
-2.772591,6.975088,-14.241878,0.37
-2.31502,6.903593,-15.807626,0.37
-3.101468,6.817799,-15.178466,0.74
-2.78975,6.965079,-14.267616,0.37
-2.357917,6.915032,-15.784748,0.37
4.399825,-10.950231,-13.165157,0.74
4.863115,-11.811035,-13.376784,0.37
5.079031,-10.256725,-12.926363,0.37
4.394105,-10.948801,-13.163727,0.74
4.860255,-11.812465,-13.373924,0.37
5.050433,-10.258155,-12.927793,0.37
8.998407,-3.178684,-7.780126,0.74
9.598968,-2.382227,-7.85448,0.37
9.550352,-4.003741,-7.661444,0.37
8.984108,-3.180114,-7.772977,0.74
9.557501,-2.410824,-7.843041,0.37
9.520323,-3.998021,-7.652865,0.37
0.673486,5.716769,2.174889,0.74
-0.025738,5.157676,1.727328,0.37
0.450421,5.815433,3.145796,0.37
0.683496,5.725349,2.169169,0.74
0,5.176265,1.718749,0.37
0.46043,5.824013,3.137217,0.37
-4.060936,6.4832,-5.216303,0.74
-3.364573,5.838312,-4.903152,0.37
-4.911731,5.991312,-5.403619,0.37
-4.055217,6.497499,-5.214873,0.74
-3.364573,5.86119,-4.898862,0.37
-4.877414,6.02563,-5.405049,0.37
-4.106695,-14.524999,-11.848212,0.74
-4.652918,-13.88869,-12.393008,0.37
-3.490405,-15.035476,-12.447344,0.37
-4.110984,-14.530719,-11.815325,0.74
-4.640049,-13.923008,-12.33867,0.37
-3.511853,-15.022607,-12.385858,0.37
5.131937,15.534514,6.192929,0.74
6.114284,15.361495,6.247265,0.37
4.967498,16.348131,5.633835,0.37
5.117639,15.521644,6.202938,0.74
6.085686,15.358635,6.251555,0.37
4.958919,16.295225,5.661003,0.37
-7.948855,-12.164222,-9.852062,0.74
-8.203378,-11.87824,-10.775781,0.37
-8.772482,-12.251446,-9.290108,0.37
-7.937416,-12.165652,-9.853492,0.74
-8.189079,-11.87967,-10.777211,0.37
-8.729585,-12.255735,-9.302977,0.37
-13.065063,1.511412,-13.025027,0.74
-12.315792,1.570038,-12.365838,0.37
-13.862953,1.098169,-12.586044,0.37
-13.063633,1.521421,-13.046475,0.74
-12.331521,1.574328,-12.403017,0.37
-13.847222,1.115328,-12.623221,0.37
4.956059,3.686301,3.982292,0.74
5.666723,3.403179,4.62718,0.37
4.810209,4.671507,4.059507,0.37
4.946049,3.673432,3.970853,0.74
5.622396,3.39746,4.604302,0.37
4.801629,4.62718,4.038058,0.37
-8.004622,-15.114121,3.85932,0.74
-8.344939,-14.22186,4.155311,0.37
-7.8602,-15.697523,4.658638,0.37
-8.000333,-15.119841,3.847881,0.74
-8.334929,-14.233299,4.132432,0.37
-7.851621,-15.697523,4.624321,0.37
13.11797,-7.794425,2.844086,0.74
13.707092,-7.299677,3.483254,0.37
12.248587,-8.006052,3.290217,0.37
13.11511,-7.794425,2.819777,0.74
13.687073,-7.308257,3.451796,0.37
12.275754,-7.997473,3.2416,0.37
14.070289,-12.51312,9.039874,0.74
13.659905,-12.693288,8.146183,0.37
13.928727,-13.303858,9.636146,0.37
14.076008,-12.498819,9.044164,0.74
13.672774,-12.680419,8.1805,0.37
13.937307,-13.262391,9.624707,0.37
15.012597,10.122314,-12.882036,0.74
15.147008,9.784856,-13.814335,0.37
15.850523,10.568445,-12.566026,0.37
14.995439,10.119454,-12.873457,0.74
15.12556,9.796296,-13.791457,0.37
15.811916,10.555576,-12.560306,0.37
-8.872576,5.296377,8.33636,0.74
-8.673818,5.972723,7.625696,0.37
-8.64808,5.679592,9.231482,0.37
-8.872576,5.293517,8.3335,0.74
-8.676678,5.968433,7.625696,0.37
-8.64522,5.675302,9.218613,0.37
7.10664,0.233075,2.885553,0.74
7.488425,-0.273112,2.111973,0.37
7.823023,0.400374,3.560469,0.37
7.09806,0.238795,2.888413,0.74
7.458397,-0.251664,2.1563,0.37
7.808724,0.401804,3.557609,0.37
8.49222,5.051863,-5.635265,0.74
9.144258,4.392675,-5.260629,0.37
8.626631,5.939835,-5.194854,0.37
8.48364,5.050433,-5.646704,0.74
9.10422,4.409835,-5.277788,0.37
8.619481,5.925536,-5.214873,0.37
11.016007,-1.8503,-11.124679,0.74
11.311997,-0.897981,-11.064624,0.37
11.323437,-2.242094,-11.991203,0.37
11.010286,-1.85173,-11.11467,0.74
11.306277,-0.920861,-11.043176,0.37
11.316286,-2.246384,-11.958315,0.37
-2.180609,-11.420671,-1.840291,0.74
-2.559534,-10.717156,-1.2383,0.37
-2.914151,-11.823904,-2.386516,0.37
-2.152011,-11.43068,-1.833141,0.74
-2.512348,-10.754333,-1.256888,0.37
-2.868395,-11.811035,-2.365066,0.37
-10.043669,-1.294067,-0.593412,0.74
-9.137108,-1.07958,-0.227356,0.37
-10.150912,-0.862234,-1.489963,0.37
-10.055108,-1.298357,-0.586262,0.74
-9.169996,-1.08244,-0.225926,0.37
-10.168071,-0.882252,-1.462795,0.37
-4.968929,15.485897,6.744873,0.74
-5.964144,15.404392,6.690536,0.37
-4.684376,15.454439,7.702911,0.37
-4.964639,15.488757,6.730574,0.74
-5.948415,15.408682,6.680527,0.37
-4.688665,15.461588,7.650004,0.37
13.73998,11.848212,-3.524722,0.74
14.400597,11.097511,-3.510423,0.37
14.011663,12.515979,-4.216798,0.37
13.725681,11.846782,-3.516143,0.74
14.379149,11.10895,-3.501844,0.37
13.988784,12.493101,-4.199637,0.37
-14.706598,-13.27955,-12.729035,0.74
-15.465879,-13.830063,-13.073643,0.37
-15.004018,-12.330091,-12.620362,0.37
-14.690867,-13.288129,-12.730465,0.74
-15.41869,-13.827204,-13.059344,0.37
-14.97971,-12.34296,-12.624651,0.37
-13.270971,5.952704,13.501185,0.74
-12.799101,6.673378,12.992138,0.37
-14.207559,5.86262,13.162297,0.37
-13.265251,5.946985,13.506905,0.74
-12.799101,6.64049,13.007867,0.37
-14.200409,5.85833,13.170877,0.37
6.990817,-0.401803,-1.744486,0.74
7.504154,0.318868,-2.209207,0.37
6.580434,-1.009514,-2.425123,0.37
6.990817,-0.396084,-1.725898,0.74
7.495575,0.318868,-2.176319,0.37
6.599022,-0.975197,-2.369356,0.37
2.479459,11.562231,4.003741,0.74
1.561459,11.277679,3.729199,0.37
3.158665,11.026016,3.500413,0.37
2.483749,11.572241,4.01375,0.74
1.565749,11.297698,3.742067,0.37
3.155806,11.054614,3.524722,0.37
0.306,11.26481,-11.500744,0.74
-0.62201,11.056043,-11.809605,0.37
0.560524,10.63851,-10.764342,0.37
0.31315,11.27625,-11.506464,0.74
-0.604851,11.071772,-11.806745,0.37
0.564813,10.668539,-10.7958,0.37
-10.20382,-7.944565,4.582853,0.74
-11.151847,-8.056098,4.284002,0.37
-10.17951,-7.830172,5.576639,0.37
-10.185229,-7.937416,4.572844,0.74
-11.126109,-8.046089,4.282572,0.37
-10.162351,-7.824453,5.538031,0.37
-2.715394,-3.892208,-11.825334,0.74
-2.325029,-3.916516,-10.905903,0.37
-3.521862,-4.48133,-11.862511,0.37
-2.703955,-3.875049,-11.836773,0.74
